date,product,sales
2020-02-16,B07JZSG42Y,1.1147015077327922
2020-02-17,B07JZSG42Y,1.2650865970880274
2020-02-18,B07JZSG42Y,1.0409086875754914
2020-02-19,B07JZSG42Y,1.96332060224384
2020-02-20,B07JZSG42Y,2.4082330244278256
2020-02-21,B07JZSG42Y,2.2180761549037293
2020-02-22,B07JZSG42Y,0.9471669908892275
2020-02-23,B07JZSG42Y,1.4288559520761632
2020-02-24,B07JZSG42Y,0.8143564615368046
2020-02-25,B07JZSG42Y,0.6647709684224603
2020-02-26,B07JZSG42Y,1.6486247600128088
2020-02-27,B07JZSG42Y,2.00063470565055
2020-02-28,B07JZSG42Y,1.8692396276868963
2020-02-29,B07JZSG42Y,0.8430773203016568
2020-03-01,B07JZSG42Y,1.916652445578672
2020-03-02,B07JZSG42Y,2.0724074205580565
2020-03-03,B07JZSG42Y,2.2006853574588336
2020-03-04,B07JZSG42Y,3.9426709814703162
2020-03-05,B07JZSG42Y,3.9287874088255785
2020-03-06,B07JZSG42Y,3.074148744557111
2020-03-07,B07JZSG42Y,3.421178480022171
2020-03-08,B07JZSG42Y,3.0340135509495747
2020-03-09,B07JZSG42Y,2.1898044980131095
2020-03-10,B07JZSG42Y,2.0219042042734157
2020-03-11,B07JZSG42Y,2.922140949055033
2020-03-12,B07JZSG42Y,2.3700647421764756
2020-03-13,B07JZSG42Y,2.741558479055152
2020-03-14,B07JZSG42Y,3.1524357475482305
2020-03-15,B07JZSG42Y,2.5654253430062672
2020-03-16,B07JZSG42Y,3.089155038931138
2020-03-17,B07JZSG42Y,1.5477706880558328
2020-03-18,B07JZSG42Y,2.87177956667814
2020-03-19,B07JZSG42Y,2.67095672497734
2020-03-20,B07JZSG42Y,2.827026235443338
2020-03-21,B07JZSG42Y,3.9332478532348336
2020-03-22,B07JZSG42Y,3.2791316142180666
2020-03-23,B07JZSG42Y,1.5619759323707783
2020-03-24,B07JZSG42Y,1.3205263637264362
2020-03-25,B07JZSG42Y,2.0713402499984888
2020-03-26,B07JZSG42Y,2.196793093575239
2020-03-27,B07JZSG42Y,3.330438705401814
2020-03-28,B07JZSG42Y,2.623943664394463
2020-03-29,B07JZSG42Y,1.403725008710455
2020-03-30,B07JZSG42Y,0.8475565932569366
2020-01-01,B07K19NYZ8,6.684172653652704
2020-01-02,B07K19NYZ8,6.022018161304129
2020-01-03,B07K19NYZ8,3.116022430668092
2020-01-04,B07K19NYZ8,5.318322730452173
2020-01-05,B07K19NYZ8,13.661217156498925
2020-01-06,B07K19NYZ8,2.9235060567510307
2020-01-07,B07K19NYZ8,6.59478894143464
2020-01-08,B07K19NYZ8,9.456512313572459
2020-01-09,B07K19NYZ8,17.38782628438338
2020-01-10,B07K19NYZ8,9.14118642436182
2020-01-11,B07K19NYZ8,9.740846662397198
2020-01-12,B07K19NYZ8,12.245203528163705
2020-01-13,B07K19NYZ8,5.640868526331438
2020-01-14,B07K19NYZ8,6.505688076883288
2020-01-15,B07K19NYZ8,6.810222888218303
2020-01-16,B07K19NYZ8,13.398607775647115
2020-01-17,B07K19NYZ8,3.951813226757696
2020-01-18,B07K19NYZ8,3.284914988291957
2020-01-19,B07K19NYZ8,4.134271406456366
2020-01-20,B07K19NYZ8,3.592490917891421
2020-01-21,B07K19NYZ8,3.4302236315935506
2020-01-22,B07K19NYZ8,6.421653881670038
2020-01-23,B07K19NYZ8,5.5993442985235875
2020-01-24,B07K19NYZ8,7.5811211879668665
2020-01-25,B07K19NYZ8,6.394141109152812
2020-01-26,B07K19NYZ8,14.906475330057631
2020-01-27,B07K19NYZ8,6.31922049121104
2020-01-28,B07K19NYZ8,4.423451435723667
2020-01-29,B07K19NYZ8,6.7400728558369645
2020-01-30,B07K19NYZ8,6.793167963214149
2020-01-31,B07K19NYZ8,4.556064002421437
2020-02-01,B07K19NYZ8,7.918136393631131
2020-02-02,B07K19NYZ8,4.973075690306711
2020-02-03,B07K19NYZ8,4.478410231428559
2020-02-04,B07K19NYZ8,3.7351094952364132
2020-02-05,B07K19NYZ8,4.783473090842816
2020-02-06,B07K19NYZ8,5.943218252227633
2020-02-07,B07K19NYZ8,2.9818860117472554
2020-02-08,B07K19NYZ8,2.310364252618943
2020-02-09,B07K19NYZ8,3.414029137019664
2020-02-10,B07K19NYZ8,6.176955659928953
2020-02-11,B07K19NYZ8,2.8186781668798853
2020-02-12,B07K19NYZ8,3.715972704923824
2020-02-13,B07K19NYZ8,4.049897682197699
2020-02-14,B07K19NYZ8,10.254966815881657
2020-02-15,B07K19NYZ8,7.6101537396529695
2020-02-16,B07K19NYZ8,3.6369365124724946
2020-02-17,B07K19NYZ8,3.212134397554206
2020-02-18,B07K19NYZ8,1.5786233463647492
2020-02-19,B07K19NYZ8,5.584791629109972
2020-02-20,B07K19NYZ8,2.3865622666110893
2020-02-21,B07K19NYZ8,3.4029106428617784
2020-02-22,B07K19NYZ8,2.297747227721754
2020-02-23,B07K19NYZ8,2.150630906120105
2020-02-24,B07K19NYZ8,1.9943534617220193
2020-02-25,B07K19NYZ8,2.0465853302275963
2020-02-26,B07K19NYZ8,3.677074368494019
2020-02-27,B07K19NYZ8,2.575075248714246
2020-02-28,B07K19NYZ8,1.7850132090947068
2020-02-29,B07K19NYZ8,2.2230114125393725
2020-03-01,B07K19NYZ8,3.027059506738693
2020-03-02,B07K19NYZ8,2.4107038095229263
2020-03-03,B07K19NYZ8,2.9530716623685787
2020-03-04,B07K19NYZ8,5.367649104740036
2020-03-05,B07K19NYZ8,4.148404053804898
2020-03-06,B07K19NYZ8,4.299379644188874
2020-03-07,B07K19NYZ8,3.3252076467741825
2020-03-08,B07K19NYZ8,2.892357244302397
2020-03-09,B07K19NYZ8,1.540728912733432
2020-03-10,B07K19NYZ8,2.3157958949719615
2020-03-11,B07K19NYZ8,3.54559977717433
2020-03-12,B07K19NYZ8,2.5945026283734314
2020-03-13,B07K19NYZ8,3.511797381717648
2020-03-14,B07K19NYZ8,1.8678555372034493
2020-03-15,B07K19NYZ8,4.064410359530074
2020-03-16,B07K19NYZ8,1.9861489561877381
2020-03-17,B07K19NYZ8,1.572923279332715
2020-03-18,B07K19NYZ8,4.8040401481079655
2020-03-19,B07K19NYZ8,2.829212800000372
2020-03-20,B07K19NYZ8,4.29183486746775
2020-03-21,B07K19NYZ8,2.8666267175361435
2020-03-22,B07K19NYZ8,1.9040389862997578
2020-03-23,B07K19NYZ8,2.0411399452129886
2020-03-24,B07K19NYZ8,1.3566534169756375
2020-03-25,B07K19NYZ8,3.345872873117398
2020-03-26,B07K19NYZ8,1.438205968397993
2020-03-27,B07K19NYZ8,3.4802023681960903
2020-03-28,B07K19NYZ8,1.4138593541863849
2020-03-29,B07K19NYZ8,2.037096042772936
2020-03-30,B07K19NYZ8,1.6378206686563004
2020-01-01,B07L5L4GTB,5.844908973664356
2020-01-02,B07L5L4GTB,3.157551068985767
2020-01-03,B07L5L4GTB,1.347976401229351
2020-01-04,B07L5L4GTB,7.7168853402714985
2020-01-05,B07L5L4GTB,4.878518500133409
2020-01-06,B07L5L4GTB,3.20058383228756
2020-01-07,B07L5L4GTB,8.694223618954469
2020-01-08,B07L5L4GTB,14.904853372139163
2020-01-09,B07L5L4GTB,10.903229903252818
2020-01-10,B07L5L4GTB,3.821257077119187
2020-01-11,B07L5L4GTB,9.112863801319907
2020-01-12,B07L5L4GTB,5.2510621452706285
2020-01-13,B07L5L4GTB,2.1592073074885283
2020-01-14,B07L5L4GTB,1.3314349368443574
2020-01-15,B07L5L4GTB,8.540474360370423
2020-01-16,B07L5L4GTB,4.748295799911473
2020-01-17,B07L5L4GTB,6.4690250479362605
2020-01-18,B07L5L4GTB,4.026582974743702
2020-01-19,B07L5L4GTB,6.8102828490059455
2020-01-20,B07L5L4GTB,3.4240795597867995
2020-01-21,B07L5L4GTB,7.172903569478906
2020-01-22,B07L5L4GTB,15.541675565766608
2020-01-23,B07L5L4GTB,12.73102257730689
2020-01-24,B07L5L4GTB,15.4456432606523
2020-01-25,B07L5L4GTB,10.549579486207781
2020-01-26,B07L5L4GTB,14.094663642221319
2020-01-27,B07L5L4GTB,4.325071442046059
2020-01-28,B07L5L4GTB,4.2606721304751884
2020-01-29,B07L5L4GTB,9.083705133003825
2020-01-30,B07L5L4GTB,12.8604985856471
2020-01-31,B07L5L4GTB,6.2252747639554045
2020-02-01,B07L5L4GTB,5.896601478375236
2020-02-02,B07L5L4GTB,6.569691566039946
2020-02-03,B07L5L4GTB,4.186722240551802
2020-02-04,B07L5L4GTB,5.231155932188423
2020-02-05,B07L5L4GTB,6.050940625039003
2020-02-06,B07L5L4GTB,8.18577603522987
2020-02-07,B07L5L4GTB,6.681923472262202
2020-02-08,B07L5L4GTB,6.869182917600279
2020-02-09,B07L5L4GTB,6.332562332663463
2020-02-10,B07L5L4GTB,4.480219930907104
2020-02-11,B07L5L4GTB,5.732301124938122
2020-02-12,B07L5L4GTB,15.544231006118567
2020-02-13,B07L5L4GTB,9.697444030768374
2020-02-14,B07L5L4GTB,9.953980544664912
2020-02-15,B07L5L4GTB,14.247701336583555
2020-02-16,B07L5L4GTB,7.8544092430140555
2020-02-17,B07L5L4GTB,2.761984619331407
2020-02-18,B07L5L4GTB,7.268517417250109
2020-02-19,B07L5L4GTB,11.024004049789838
2020-02-20,B07L5L4GTB,6.197751396690714
2020-02-21,B07L5L4GTB,7.744022474244109
2020-02-22,B07L5L4GTB,4.57092074283274
2020-02-23,B07L5L4GTB,8.58283300120801
2020-02-24,B07L5L4GTB,2.3501479294283025
2020-02-25,B07L5L4GTB,2.5640319453846416
2020-02-26,B07L5L4GTB,6.998015207671381
2020-02-27,B07L5L4GTB,3.914320503269414
2020-02-28,B07L5L4GTB,8.259266574345371
2020-02-29,B07L5L4GTB,6.3330888653684605
2020-03-01,B07L5L4GTB,6.751483753852892
2020-03-02,B07L5L4GTB,3.0768252271300547
2020-03-03,B07L5L4GTB,6.0271973870582265
2020-03-04,B07L5L4GTB,10.561749005640719
2020-03-05,B07L5L4GTB,9.055834802511992
2020-03-06,B07L5L4GTB,13.14025414171344
2020-03-07,B07L5L4GTB,5.61691529822821
2020-03-08,B07L5L4GTB,5.103929458968757
2020-03-09,B07L5L4GTB,2.178471392704063
2020-03-10,B07L5L4GTB,2.420360844817553
2020-03-11,B07L5L4GTB,8.840593205252647
2020-03-12,B07L5L4GTB,4.584435795287064
2020-03-13,B07L5L4GTB,11.500728643993055
2020-03-14,B07L5L4GTB,5.190976624020971
2020-03-15,B07L5L4GTB,5.579763316024081
2020-03-16,B07L5L4GTB,2.5000929235432094
2020-03-17,B07L5L4GTB,4.814348623782409
2020-03-18,B07L5L4GTB,14.197864686361983
2020-03-19,B07L5L4GTB,9.605846304747908
2020-03-20,B07L5L4GTB,12.838681585113052
2020-03-21,B07L5L4GTB,11.146694215151392
2020-03-22,B07L5L4GTB,9.031018511466716
2020-03-23,B07L5L4GTB,3.228492483609439
2020-03-24,B07L5L4GTB,3.0542993293138716
2020-03-25,B07L5L4GTB,10.99412122024951
2020-03-26,B07L5L4GTB,6.890765123450764
2020-03-27,B07L5L4GTB,7.357622208959809
2020-03-28,B07L5L4GTB,5.767174982015388
2020-03-29,B07L5L4GTB,6.558847931502067
2020-03-30,B07L5L4GTB,2.5694427430683953
2020-01-01,B07LFWP97N,3.4484945358412586
2020-01-02,B07LFWP97N,0.40432289019858386
2020-01-03,B07LFWP97N,6.466730847954566
2020-01-04,B07LFWP97N,2.0936440545074313
2020-01-05,B07LFWP97N,8.557010833707789
2020-01-06,B07LFWP97N,3.799906134802444
2020-01-07,B07LFWP97N,8.741222192876782
2020-01-08,B07LFWP97N,22.201143603467298
2020-01-09,B07LFWP97N,11.775585606542274
2020-01-10,B07LFWP97N,7.5006026636848055
2020-01-11,B07LFWP97N,9.650705411626033
2020-01-12,B07LFWP97N,5.307372214553589
2020-01-13,B07LFWP97N,2.6208488604488966
2020-01-14,B07LFWP97N,4.403485121263405
2020-01-15,B07LFWP97N,2.516453654296031
2020-01-16,B07LFWP97N,1.9270254493254781
2020-01-17,B07LFWP97N,2.0764500491962075
2020-01-18,B07LFWP97N,3.5281868179053
2020-01-19,B07LFWP97N,2.052136664515744
2020-01-20,B07LFWP97N,2.811497747066412
2020-01-21,B07LFWP97N,2.2061981265042094
2020-01-22,B07LFWP97N,7.676683897204538
2020-01-23,B07LFWP97N,3.242588123360578
2020-01-24,B07LFWP97N,3.285694424903599
2020-01-25,B07LFWP97N,5.650201631369947
2020-01-26,B07LFWP97N,4.617802589106348
2020-01-27,B07LFWP97N,3.646130139831872
2020-01-28,B07LFWP97N,3.0388696286307173
2020-01-29,B07LFWP97N,4.931945401686198
2020-01-30,B07LFWP97N,6.844131035549018
2020-01-31,B07LFWP97N,3.6602593532631476
2020-02-01,B07LFWP97N,2.2160143095762797
2020-02-02,B07LFWP97N,2.9572018301212553
2020-02-03,B07LFWP97N,1.8272082361167834
2020-02-04,B07LFWP97N,0.6553971007330458
2020-02-05,B07LFWP97N,2.611327124378341
2020-02-06,B07LFWP97N,2.2740618211889014
2020-02-07,B07LFWP97N,4.686408247101029
2020-02-08,B07LFWP97N,1.5849432386666396
2020-02-09,B07LFWP97N,3.017773062139695
2020-02-10,B07LFWP97N,1.566888001713612
2020-02-11,B07LFWP97N,1.1218582441667897
2020-02-12,B07LFWP97N,2.1188993591497
2020-02-13,B07LFWP97N,3.703235692007134
2020-02-14,B07LFWP97N,2.996641211332598
2020-02-15,B07LFWP97N,1.2067232014576785
2020-02-16,B07LFWP97N,3.2421636838495096
2020-02-17,B07LFWP97N,0.6003543434457408
2020-02-18,B07LFWP97N,1.6199066136104379
2020-02-19,B07LFWP97N,2.252345286052602
2020-02-20,B07LFWP97N,4.1862766914190015
2020-02-21,B07LFWP97N,2.2933826089213216
2020-02-22,B07LFWP97N,3.203413141046527
2020-02-23,B07LFWP97N,3.667572643672456
2020-02-24,B07LFWP97N,1.3713096505121594
2020-02-25,B07LFWP97N,1.3628572025198602
2020-02-26,B07LFWP97N,1.6628304218445817
2020-02-27,B07LFWP97N,1.2445817549208498
2020-02-28,B07LFWP97N,1.223587429538678
2020-02-29,B07LFWP97N,2.620420253114865
2020-03-01,B07LFWP97N,2.9733469077639088
2020-03-02,B07LFWP97N,2.041910613750228
2020-03-03,B07LFWP97N,2.7821904622943916
2020-03-04,B07LFWP97N,3.5833740857172214
2020-03-05,B07LFWP97N,2.626644302551752
2020-03-06,B07LFWP97N,4.40772160225356
2020-03-07,B07LFWP97N,2.582906683433808
2020-03-08,B07LFWP97N,2.48790252359105
2020-03-09,B07LFWP97N,0.9307795023460287
2020-03-10,B07LFWP97N,0.9067317378610016
2020-03-11,B07LFWP97N,3.9187537075471925
2020-03-12,B07LFWP97N,1.4216362439741626
2020-03-13,B07LFWP97N,2.759269266543357
2020-03-14,B07LFWP97N,2.009785746833718
2020-03-15,B07LFWP97N,4.199452928160546
2020-03-16,B07LFWP97N,1.1524694020720812
2020-03-17,B07LFWP97N,1.4248202870099667
2020-03-18,B07LFWP97N,3.978637880601264
2020-03-19,B07LFWP97N,3.0182868326763557
2020-03-20,B07LFWP97N,2.448834310689337
2020-03-21,B07LFWP97N,2.3809073969295365
2020-03-22,B07LFWP97N,1.747733696771685
2020-03-23,B07LFWP97N,1.0952394916427473
2020-03-24,B07LFWP97N,1.401920738808145
2020-03-25,B07LFWP97N,5.349704189279491
2020-03-26,B07LFWP97N,3.4645673447659235
2020-03-27,B07LFWP97N,2.653189561841263
2020-03-28,B07LFWP97N,2.4703965380363693
2020-03-29,B07LFWP97N,3.5852645938683874
2020-03-30,B07LFWP97N,0.9292826597679055
2020-01-01,B07N42JB4S,0.9650612980716708
2020-01-02,B07N42JB4S,1.6242298188814128
2020-01-03,B07N42JB4S,1.663900297795774
2020-01-04,B07N42JB4S,4.468025396763599
2020-01-05,B07N42JB4S,5.695484531111035
2020-01-06,B07N42JB4S,5.153800506261775
2020-01-07,B07N42JB4S,9.280814070588788
2020-01-08,B07N42JB4S,24.046767804315103
2020-01-09,B07N42JB4S,6.009220878587335
2020-01-10,B07N42JB4S,4.528057927445639
2020-01-11,B07N42JB4S,5.109536979283938
2020-01-12,B07N42JB4S,7.7117270891362315
2020-01-13,B07N42JB4S,0.2762143957593281
2020-01-14,B07N42JB4S,4.142045979830371
2020-01-15,B07N42JB4S,4.438985896089719
2020-01-16,B07N42JB4S,2.8639776885004937
2020-01-17,B07N42JB4S,2.2963932726272587
2020-01-18,B07N42JB4S,2.588427096492785
2020-01-19,B07N42JB4S,2.937171165574274
2020-01-20,B07N42JB4S,1.3330376204143395
2020-01-21,B07N42JB4S,3.271534229155461
2020-01-22,B07N42JB4S,4.449731961145278
2020-01-23,B07N42JB4S,3.347795842417704
2020-01-24,B07N42JB4S,4.725277932574653
2020-01-25,B07N42JB4S,7.266683885388953
2020-01-26,B07N42JB4S,6.118358086134874
2020-01-27,B07N42JB4S,3.7333422794031006
2020-01-28,B07N42JB4S,4.050374275792672
2020-01-29,B07N42JB4S,7.847874029245386
2020-01-30,B07N42JB4S,5.975885768272532
2020-01-31,B07N42JB4S,6.254216101603735
2020-02-01,B07N42JB4S,3.1743219213714897
2020-02-02,B07N42JB4S,3.658237812875771
2020-02-03,B07N42JB4S,1.5618900246899121
2020-02-04,B07N42JB4S,1.4110321445678797
2020-02-05,B07N42JB4S,3.8436138583866395
2020-02-06,B07N42JB4S,2.6727030706594896
2020-02-07,B07N42JB4S,1.8464954855786966
2020-02-08,B07N42JB4S,2.1269557056232395
2020-02-09,B07N42JB4S,3.521116194207493
2020-02-10,B07N42JB4S,1.3135824628644688
2020-02-11,B07N42JB4S,1.3784239857040304
2020-02-12,B07N42JB4S,3.66874641562829
2020-02-13,B07N42JB4S,2.674132433407261
2020-02-14,B07N42JB4S,4.194736056371276
2020-02-15,B07N42JB4S,3.0891876166958134
2020-02-16,B07N42JB4S,3.0635988467636457
2020-02-17,B07N42JB4S,1.3148044263747962
2020-02-18,B07N42JB4S,1.858707298118812
2020-02-19,B07N42JB4S,4.646033769376313
2020-02-20,B07N42JB4S,3.3410745104629203
2020-02-21,B07N42JB4S,2.5358062368801835
2020-02-22,B07N42JB4S,1.9353740946707338
2020-02-23,B07N42JB4S,2.532538589256316
2020-02-24,B07N42JB4S,2.0061879572921257
2020-02-25,B07N42JB4S,1.6820088257346095
2020-02-26,B07N42JB4S,5.6288902407907795
2020-02-27,B07N42JB4S,2.564509303330992
2020-02-28,B07N42JB4S,3.679420729075114
2020-02-29,B07N42JB4S,3.4643225965474547
2020-03-01,B07N42JB4S,3.257452578318136
2020-03-02,B07N42JB4S,2.4075348441984983
2020-03-03,B07N42JB4S,2.2350718016822095
2020-03-04,B07N42JB4S,5.40167004890146
2020-03-05,B07N42JB4S,3.651011892380707
2020-03-06,B07N42JB4S,6.095983517577587
2020-03-07,B07N42JB4S,3.6307316923510475
2020-03-08,B07N42JB4S,2.6702189972636967
2020-03-09,B07N42JB4S,0.9219661502109375
2020-03-10,B07N42JB4S,1.5472708227526588
2020-03-11,B07N42JB4S,4.007152581417717
2020-03-12,B07N42JB4S,2.653416286678583
2020-03-13,B07N42JB4S,4.957483820724273
2020-03-14,B07N42JB4S,3.0863529104748535
2020-03-15,B07N42JB4S,3.263750028045322
2020-03-16,B07N42JB4S,1.218824137149615
2020-03-17,B07N42JB4S,2.1742921212204527
2020-03-18,B07N42JB4S,5.771231673658144
2020-03-19,B07N42JB4S,4.2136411076870175
2020-03-20,B07N42JB4S,5.149306741308973
2020-03-21,B07N42JB4S,4.02308637336644
2020-03-22,B07N42JB4S,5.288695293122534
2020-03-23,B07N42JB4S,2.35394570063723
2020-03-24,B07N42JB4S,3.4872715062643462
2020-03-25,B07N42JB4S,3.5735870945803545
2020-03-26,B07N42JB4S,4.615672980013841
2020-03-27,B07N42JB4S,4.847105360250983
2020-03-28,B07N42JB4S,4.052742146497946
2020-03-29,B07N42JB4S,3.0991787947276817
2020-03-30,B07N42JB4S,3.024320275535361
2020-01-01,B07Q4QV1DL,3.4609085937078077
2020-01-02,B07Q4QV1DL,2.356907000088999
2020-01-03,B07Q4QV1DL,3.3151053729482887
2020-01-04,B07Q4QV1DL,5.395594350206447
2020-01-05,B07Q4QV1DL,7.082661486517386
2020-01-06,B07Q4QV1DL,3.3900766047484305
2020-01-07,B07Q4QV1DL,5.481165279591218
2020-01-08,B07Q4QV1DL,11.007985365555623
2020-01-09,B07Q4QV1DL,12.986006007625145
2020-01-10,B07Q4QV1DL,3.631439821054331
2020-01-11,B07Q4QV1DL,10.93670754118361
2020-01-12,B07Q4QV1DL,7.267836451613323
2020-01-13,B07Q4QV1DL,2.7918001569142445
2020-01-14,B07Q4QV1DL,1.5378612790534054
2020-01-15,B07Q4QV1DL,1.5875390970216348
2020-01-16,B07Q4QV1DL,2.2471180328767817
2020-01-17,B07Q4QV1DL,2.7017232388991927
2020-01-18,B07Q4QV1DL,2.1297255008291547
2020-01-19,B07Q4QV1DL,3.6337860690555623
2020-01-20,B07Q4QV1DL,1.644496262230454
2020-01-21,B07Q4QV1DL,1.6726899225254332
2020-01-22,B07Q4QV1DL,4.687343357399701
2020-01-23,B07Q4QV1DL,2.6343393707296396
2020-01-24,B07Q4QV1DL,9.084339020588573
2020-01-25,B07Q4QV1DL,4.890360222926182
2020-01-26,B07Q4QV1DL,8.34033630041731
2020-01-27,B07Q4QV1DL,8.684371209592829
2020-01-28,B07Q4QV1DL,6.01738280227639
2020-01-29,B07Q4QV1DL,7.648054755606026
2020-01-30,B07Q4QV1DL,3.38470306465134
2020-01-31,B07Q4QV1DL,4.984765139609714
2020-02-01,B07Q4QV1DL,1.595409352149096
2020-02-02,B07Q4QV1DL,2.55676417330606
2020-02-03,B07Q4QV1DL,1.8729020052103538
2020-02-04,B07Q4QV1DL,1.5873231873096667
2020-02-05,B07Q4QV1DL,3.732003065744062
2020-02-06,B07Q4QV1DL,4.319852629735927
2020-02-07,B07Q4QV1DL,2.9109737465770817
2020-02-08,B07Q4QV1DL,1.9095301453454585
2020-02-09,B07Q4QV1DL,1.4602774446537803
2020-02-10,B07Q4QV1DL,2.8279267426101544
2020-02-11,B07Q4QV1DL,0.5281105735140181
2020-02-12,B07Q4QV1DL,3.6607704981142457
2020-02-13,B07Q4QV1DL,2.3254519202227417
2020-02-14,B07Q4QV1DL,4.322604675548423
2020-02-15,B07Q4QV1DL,5.0692601154131145
2020-02-16,B07Q4QV1DL,2.587682787452847
2020-02-17,B07Q4QV1DL,1.6634709084270152
2020-02-18,B07Q4QV1DL,2.8710605678630747
2020-02-19,B07Q4QV1DL,1.741657339978639
2020-02-20,B07Q4QV1DL,2.6054052960814857
2020-02-21,B07Q4QV1DL,4.169692527790612
2020-02-22,B07Q4QV1DL,1.8073629183276856
2020-02-23,B07Q4QV1DL,1.7764974471093835
2020-02-24,B07Q4QV1DL,2.1672761657087087
2020-02-25,B07Q4QV1DL,2.6550822938731846
2020-02-26,B07Q4QV1DL,2.803978207382001
2020-02-27,B07Q4QV1DL,2.7613685659235525
2020-02-28,B07Q4QV1DL,3.045178064143528
2020-02-29,B07Q4QV1DL,2.502293540595641
2020-03-01,B07Q4QV1DL,2.48540269004216
2020-03-02,B07Q4QV1DL,2.478805284777322
2020-03-03,B07Q4QV1DL,2.4396039903730524
2020-03-04,B07Q4QV1DL,6.5351406981525635
2020-03-05,B07Q4QV1DL,4.368140228890549
2020-03-06,B07Q4QV1DL,2.780067219909191
2020-03-07,B07Q4QV1DL,3.2994541444179255
2020-03-08,B07Q4QV1DL,1.3932011970874665
2020-03-09,B07Q4QV1DL,1.682561681435803
2020-03-10,B07Q4QV1DL,2.1442207804059437
2020-03-11,B07Q4QV1DL,3.651759041571031
2020-03-12,B07Q4QV1DL,2.5570101345845093
2020-03-13,B07Q4QV1DL,5.449879324126849
2020-03-14,B07Q4QV1DL,3.899480252754215
2020-03-15,B07Q4QV1DL,3.4103110237343874
2020-03-16,B07Q4QV1DL,3.0234359072706125
2020-03-17,B07Q4QV1DL,3.4139896328998285
2020-03-18,B07Q4QV1DL,5.764209459286106
2020-03-19,B07Q4QV1DL,3.453282809139795
2020-03-20,B07Q4QV1DL,3.4661582448282324
2020-03-21,B07Q4QV1DL,2.375280353251757
2020-03-22,B07Q4QV1DL,1.394782543694622
2020-03-23,B07Q4QV1DL,0.9697075713882791
2020-03-24,B07Q4QV1DL,1.4880478703758953
2020-03-25,B07Q4QV1DL,3.1705787635399902
2020-03-26,B07Q4QV1DL,2.780366605681776
2020-03-27,B07Q4QV1DL,3.1265733244718796
2020-03-28,B07Q4QV1DL,1.7250553656556935
2020-03-29,B07Q4QV1DL,1.6377587647754555
2020-03-30,B07Q4QV1DL,1.4837530694578616
2020-01-01,B07QCWY5XV,1.7738750849799412
2020-01-02,B07QCWY5XV,0.30450597288154285
2020-01-03,B07QCWY5XV,3.5236983838396787
2020-01-04,B07QCWY5XV,2.8154532853370813
2020-01-05,B07QCWY5XV,8.186065197992818
2020-01-06,B07QCWY5XV,2.7057245847752207
2020-01-07,B07QCWY5XV,7.562903384564888
2020-01-08,B07QCWY5XV,6.007289145301717
2020-01-09,B07QCWY5XV,6.445138109567859
2020-01-10,B07QCWY5XV,2.3254916301143855
2020-01-11,B07QCWY5XV,3.1732553826648404
2020-01-12,B07QCWY5XV,4.122984763877723
2020-01-13,B07QCWY5XV,2.9291249928426013
2020-01-14,B07QCWY5XV,1.6596053470241898
2020-01-15,B07QCWY5XV,1.8244665525203991
2020-01-16,B07QCWY5XV,1.3110557008615493
2020-01-17,B07QCWY5XV,2.218520824932876
2020-01-18,B07QCWY5XV,1.9249669430028453
2020-01-19,B07QCWY5XV,2.2134097490596627
2020-01-20,B07QCWY5XV,1.5720730005843226
2020-01-21,B07QCWY5XV,2.381501867239881
2020-01-22,B07QCWY5XV,3.4792122395331493
2020-01-23,B07QCWY5XV,2.283540226951951
2020-01-24,B07QCWY5XV,4.901589157362976
2020-01-25,B07QCWY5XV,4.33367172757362
2020-01-26,B07QCWY5XV,4.424155653264761
2020-01-27,B07QCWY5XV,3.5899904369771174
2020-01-28,B07QCWY5XV,1.5016152247605083
2020-01-29,B07QCWY5XV,3.469985219222308
2020-01-30,B07QCWY5XV,1.8832178418307512
2020-01-31,B07QCWY5XV,3.226653520399375
2020-02-01,B07QCWY5XV,2.587549972326555
2020-02-02,B07QCWY5XV,2.0488818003919596
2020-02-03,B07QCWY5XV,1.2207019888634638
2020-02-04,B07QCWY5XV,0.9328961117202373
2020-02-05,B07QCWY5XV,1.7103050537664384
2020-02-06,B07QCWY5XV,1.4777478932705113
2020-02-07,B07QCWY5XV,1.141634835651198
2020-02-08,B07QCWY5XV,0.8581396263473703
2020-02-09,B07QCWY5XV,1.4930052576517205
2020-02-10,B07QCWY5XV,1.9463405005208414
2020-02-11,B07QCWY5XV,0.6964457579701
2020-02-12,B07QCWY5XV,2.5037060816236085
2020-02-13,B07QCWY5XV,1.4462305797758401
2020-02-14,B07QCWY5XV,3.11974673928056
2020-02-15,B07QCWY5XV,4.10432713556938
2020-02-16,B07QCWY5XV,1.73727158653401
2020-02-17,B07QCWY5XV,1.6796011445760577
2020-02-18,B07QCWY5XV,1.6645223482903553
2020-02-19,B07QCWY5XV,2.3317171607455403
2020-02-20,B07QCWY5XV,4.40000232122412
2020-02-21,B07QCWY5XV,3.9355723224090915
2020-02-22,B07QCWY5XV,2.360331715016039
2020-02-23,B07QCWY5XV,3.841998928584076
2020-02-24,B07QCWY5XV,2.6539261413045727
2020-02-25,B07QCWY5XV,1.7429294191662816
2020-02-26,B07QCWY5XV,5.27880061164868
2020-02-27,B07QCWY5XV,3.553352808447872
2020-02-28,B07QCWY5XV,3.2651907677789436
